customer_key,customer_number,customer_name,age_group,cust_segmentation,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,time_spam,avg_order_value,avg_monthly_value,active_customer
9917,AW00020916,Kathleen Carlson,50-59,New,2013-06-17,142,1,120.0,4.0,4,0,120.0,120.0,False
9918,AW00020917,Tonya Tang,40-49,Regular,2013-10-23,138,2,3234.0,3.0,3,13,1617.0,248.77,False
9922,AW00020921,Melinda Carlson,40-49,Regular,2013-10-28,138,2,3234.0,3.0,3,14,1617.0,231.0,False
9923,AW00020922,Clayton Wagner,50-59,Regular,2013-11-08,137,2,3226.0,2.0,2,15,1613.0,215.07,False
9924,AW00020923,Isabella Powell,50-59,New,2013-10-05,138,3,2374.0,6.0,6,10,791.33,237.4,False
9927,AW00020926,Jeffery Guo,40-49,New,2013-12-17,136,1,1120.0,1.0,1,0,1120.0,1120.0,False
9928,AW00020927,Tammy Martinez,40-49,New,2013-11-10,137,1,102.0,5.0,5,0,102.0,102.0,False
9931,AW00020930,Drew Chande,50-59,Regular,2013-11-24,137,3,2363.0,7.0,7,12,787.67,196.92,False
9932,AW00020931,Brian Sanchez,50-59,Regular,2013-12-08,136,2,3273.0,6.0,6,15,1636.5,218.2,False
9934,AW00020933,Laura Li,40-49,New,2013-06-11,142,2,2519.0,3.0,3,9,1259.5,279.89,False
9935,AW00020934,Haley Young,40-49,New,2013-12-14,136,1,1145.0,2.0,2,0,1145.0,1145.0,False
9936,AW00020935,Desiree Jimenez,40-49,New,2013-11-11,137,1,163.0,2.0,2,0,163.0,163.0,False
9937,AW00020936,Christy Cai,40-49,New,2013-12-26,136,1,1134.0,3.0,3,0,1134.0,1134.0,False
9938,AW00020937,Natalie Williams,40-49,New,2013-09-04,139,1,120.0,4.0,4,0,120.0,120.0,False
9942,AW00020941,Arturo Guo,40-49,New,2013-02-21,146,1,126.0,3.0,3,0,126.0,126.0,False
9945,AW00020944,Rebecca Hernandez,40-49,New,2013-02-06,146,1,227.0,3.0,3,0,227.0,227.0,False
9946,AW00020945,Roger Tang,40-49,New,2013-10-12,138,2,1953.0,3.0,3,10,976.5,195.3,False
9950,AW00020949,Sandra Liang,40-49,New,2013-03-30,145,1,155.0,3.0,3,0,155.0,155.0,False
9954,AW00020953,Neil Rubio,40-49,New,2013-11-18,137,1,163.0,2.0,2,0,163.0,163.0,False
9956,AW00020955,Dawn Pal,30-39,New,2013-12-03,137,1,1164.0,3.0,3,0,1164.0,1164.0,False
9967,AW00020966,Virginia Madan,50-59,New,2013-12-09,136,1,1120.0,1.0,1,0,1120.0,1120.0,False
9971,AW00020970,Isaiah Richardson,50-59,New,2013-10-30,138,2,1962.0,4.0,4,11,981.0,178.36,False
9974,AW00020973,April Andersen,60 & Above,New,2013-09-06,139,1,194.0,3.0,3,0,194.0,194.0,False
9975,AW00020974,George Subram,60 & Above,New,2013-07-02,142,1,126.0,3.0,3,0,126.0,126.0,False
9976,AW00020975,Jerry Andersen,60 & Above,New,2013-06-25,142,2,2515.0,5.0,5,10,1257.5,251.5,False
9978,AW00020977,Mario Andersen,60 & Above,New,2013-01-18,147,1,575.0,2.0,2,0,575.0,575.0,False
9980,AW00020979,Diane Jimenez,60 & Above,New,2013-11-04,137,2,1947.0,4.0,4,11,973.5,177.0,False
9981,AW00020980,Matthew Miller,60 & Above,Regular,2013-11-13,137,2,1981.0,4.0,4,12,990.5,165.08,False
9983,AW00020982,Arthur Jiménez,60 & Above,New,2012-12-31,148,2,2547.0,4.0,4,3,1273.5,849.0,False
9984,AW00020983,Meredith Vance,30-39,Regular,2013-04-26,144,2,4178.0,5.0,5,16,2089.0,261.13,False
9985,AW00020984,Sabrina Rubio,30-39,Regular,2013-04-01,145,2,4153.0,3.0,3,15,2076.5,276.87,False
9986,AW00020985,Autumn Liu,30-39,Regular,2013-04-05,144,2,4118.0,2.0,2,15,2059.0,274.53,False
9988,AW00020987,Marshall Zeng,40-49,Regular,2013-04-15,144,2,4132.0,4.0,4,16,2066.0,258.25,False
9989,AW00020988,Anna Martin,40-49,Regular,2013-04-01,145,2,4118.0,2.0,2,15,2059.0,274.53,False
9990,AW00020989,Cassandra Sara,40-49,Regular,2013-04-27,144,2,4148.0,4.0,4,16,2074.0,259.25,False
9991,AW00020990,Mayra Raman,40-49,Regular,2013-04-11,144,2,4196.0,6.0,6,15,2098.0,279.73,False
9992,AW00020991,Frederick Sai,40-49,Regular,2013-04-27,144,2,4118.0,2.0,2,16,2059.0,257.38,False
9993,AW00020992,Julio Serrano,40-49,Regular,2013-04-05,144,2,4139.0,3.0,3,16,2069.5,258.69,False
9994,AW00020993,Mitchell Xie,40-49,Regular,2013-04-24,144,2,4261.0,5.0,5,16,2130.5,266.31,False
9995,AW00020994,Autumn Ma,40-49,Regular,2013-04-02,145,2,4191.0,6.0,6,16,2095.5,261.94,False
9996,AW00020995,Danny Suarez,40-49,Regular,2013-04-23,144,2,4127.0,3.0,3,16,2063.5,257.94,False
9997,AW00020996,Keith Shan,40-49,Regular,2013-04-12,144,2,4149.0,5.0,5,16,2074.5,259.31,False
9998,AW00020997,Joanna Ashe,40-49,Regular,2013-04-06,144,2,2745.0,5.0,5,14,1372.5,196.07,False
9999,AW00020998,Eugene She,40-49,Regular,2013-04-24,144,2,2806.0,6.0,6,14,1403.0,200.43,False
10000,AW00020999,Carolyn Garcia,40-49,Regular,2013-04-15,144,2,2736.0,4.0,4,15,1368.0,182.4,False
10001,AW00021000,Geoffrey Perez,40-49,Regular,2013-05-27,143,2,2722.0,2.0,2,16,1361.0,170.13,False
10002,AW00021001,Clinton Gutierrez,40-49,Regular,2013-04-30,144,2,3018.0,3.0,3,15,1509.0,201.2,False
10003,AW00021002,Carolyn Rodriguez,40-49,Regular,2013-05-28,143,2,2992.0,3.0,3,16,1496.0,187.0,False
10005,AW00021004,Kaitlyn Campbell,50-59,New,2013-01-06,147,1,561.0,2.0,2,0,561.0,561.0,False
10007,AW00021006,Sydney Young,50-59,Regular,2013-11-19,137,2,1938.0,3.0,3,12,969.0,161.5,False
10009,AW00021008,Melody Carlson,50-59,New,2013-11-03,138,2,1957.0,3.0,3,11,978.5,177.91,False
10012,AW00021011,Aimee Wang,50-59,New,2013-06-18,142,2,2528.0,4.0,4,9,1264.0,280.89,False
10013,AW00021012,Marie Vance,60 & Above,New,2013-06-15,142,2,2498.0,4.0,4,8,1249.0,312.25,False
10014,AW00021013,Connor Nelson,60 & Above,New,2013-01-27,147,1,549.0,2.0,2,0,549.0,549.0,False
10015,AW00021014,Diana Carlson,60 & Above,New,2013-01-16,147,1,608.0,4.0,4,0,608.0,608.0,False
10016,AW00021015,Diane Hernandez,50-59,New,2013-11-11,137,2,1957.0,3.0,3,11,978.5,177.91,False
10017,AW00021016,Michele Kapoor,50-59,New,2013-10-29,138,2,1938.0,3.0,3,10,969.0,193.8,False
10018,AW00021017,Leslie Romero,50-59,New,2013-01-12,147,1,578.0,4.0,4,0,578.0,578.0,False
10019,AW00021018,Sheila Serrano,50-59,New,2013-05-30,143,2,2515.0,5.0,5,8,1257.5,314.38,False
10020,AW00021019,Monica Prasad,50-59,New,2013-10-31,138,1,630.0,4.0,4,0,630.0,630.0,False
10021,AW00021020,Omar Ye,50-59,New,2013-05-31,143,2,2498.0,4.0,4,8,1249.0,312.25,False
10022,AW00021021,Gary Serrano,60 & Above,New,2013-02-05,146,1,629.0,4.0,4,0,629.0,629.0,False
10023,AW00021022,Bianca Huang,60 & Above,New,2013-02-19,146,1,540.0,1.0,1,0,540.0,540.0,False
10025,AW00021024,Lori Jimenez,40-49,New,2013-02-17,146,1,563.0,4.0,4,0,563.0,563.0,False
10028,AW00021027,Luke Nelson,40-49,New,2013-06-05,142,2,2538.0,3.0,3,8,1269.0,317.25,False
10030,AW00021029,Kristi Martin,50-59,New,2013-11-08,137,2,1934.0,5.0,5,10,967.0,193.4,False
10031,AW00021030,Lindsay Xu,40-49,New,2013-02-10,146,1,540.0,1.0,1,0,540.0,540.0,False
10032,AW00021031,Cassie She,40-49,New,2013-02-14,146,1,598.0,5.0,5,0,598.0,598.0,False
10034,AW00021033,Preston Subram,40-49,New,2013-02-11,146,1,554.0,3.0,3,0,554.0,554.0,False
10035,AW00021034,Jacqueline Kelly,50-59,New,2013-06-12,142,2,2534.0,3.0,3,9,1267.0,281.56,False
10036,AW00021035,Roy Sanchez,50-59,New,2013-11-04,137,2,1957.0,3.0,3,10,978.5,195.7,False
10037,AW00021036,Ruben Hernandez,40-49,New,2013-05-31,143,2,2548.0,5.0,5,8,1274.0,318.5,False
10038,AW00021037,Bruce Arun,40-49,New,2013-12-04,136,3,2437.0,8.0,8,11,812.33,221.55,False
10039,AW00021038,Pedro Lopez,50-59,New,2013-12-03,137,1,574.0,2.0,2,0,574.0,574.0,False
10040,AW00021039,Jill Ramos,50-59,New,2013-01-23,147,2,2484.0,2.0,2,4,1242.0,621.0,False
10041,AW00021040,Chad Luo,50-59,New,2013-01-24,147,2,2567.0,5.0,5,4,1283.5,641.75,False
10042,AW00021041,Eddie Serrano,60 & Above,New,2013-02-04,146,1,589.0,4.0,4,0,589.0,589.0,False
10043,AW00021042,Jon Liang,60 & Above,New,2013-10-29,138,1,1155.0,2.0,2,0,1155.0,1155.0,False
10045,AW00021044,Franklin Zheng,60 & Above,New,2013-06-04,142,2,2534.0,3.0,3,7,1267.0,362.0,False
10048,AW00021047,Sheena Andersen,40-49,New,2013-11-03,138,1,1155.0,2.0,2,0,1155.0,1155.0,False
10049,AW00021048,Karen Liang,50-59,New,2013-02-17,146,1,578.0,4.0,4,0,578.0,578.0,False
10051,AW00021050,Alan Cai,50-59,New,2013-02-14,146,1,584.0,3.0,3,0,584.0,584.0,False
10052,AW00021051,Sabrina Alonso,40-49,New,2013-11-13,137,1,1120.0,1.0,1,0,1120.0,1120.0,False
10053,AW00021052,Sheena Xu,50-59,New,2013-12-03,137,1,1120.0,1.0,1,0,1120.0,1120.0,False
10054,AW00021053,Jamie Vazquez,50-59,New,2013-06-16,142,2,2543.0,4.0,4,7,1271.5,363.29,False
10055,AW00021054,Keith Jai,50-59,New,2013-12-13,136,1,626.0,3.0,3,0,626.0,626.0,False
10056,AW00021055,Kristi Carlson,50-59,New,2013-12-08,136,2,1566.0,7.0,6,3,783.0,522.0,False
10057,AW00021056,Walter Munoz,50-59,New,2013-01-23,147,2,2548.0,5.0,5,3,1274.0,849.33,False
10058,AW00021057,Elizabeth Butler,60 & Above,New,2013-11-04,137,1,2395.0,4.0,4,0,2395.0,2395.0,False
10060,AW00021059,Misty Chande,50-59,New,2013-02-04,146,1,617.0,5.0,5,0,617.0,617.0,False
10061,AW00021060,Jaclyn Tang,50-59,New,2013-07-25,141,2,2508.0,3.0,3,9,1254.0,278.67,False
10062,AW00021061,Desiree Suarez,40-49,New,2013-02-10,146,1,608.0,4.0,4,0,608.0,608.0,False
10063,AW00021062,Miranda Barnes,40-49,New,2013-03-13,145,1,563.0,3.0,3,0,563.0,563.0,False
10065,AW00021064,Colleen Sun,50-59,New,2013-03-20,145,1,554.0,3.0,3,0,554.0,554.0,False
10066,AW00021065,Robert Thompson,40-49,New,2013-12-12,136,2,1548.0,5.0,5,3,774.0,516.0,False
10067,AW00021066,Ebony Arun,40-49,New,2014-01-17,135,1,131.0,5.0,5,0,131.0,131.0,False
10068,AW00021067,Frank Jimenez,40-49,New,2013-07-14,141,2,2484.0,2.0,2,8,1242.0,310.5,False
10072,AW00021071,Lindsey Pal,40-49,New,2013-07-03,142,2,2534.0,3.0,3,8,1267.0,316.75,False
10073,AW00021072,Dominic Sanchez,40-49,New,2013-03-14,145,1,540.0,1.0,1,0,540.0,540.0,False
10081,AW00021080,Ebony Lopez,50-59,New,2014-01-10,135,1,110.0,4.0,4,0,110.0,110.0,False
10088,AW00021087,Rebecca Scott,50-59,New,2013-09-06,139,1,819.0,2.0,2,0,819.0,819.0,False
10090,AW00021089,Yiroyuki Sato,40-49,New,2013-04-12,144,1,561.0,2.0,2,0,561.0,561.0,False
10091,AW00021090,Thomas Garcia,50-59,New,2013-03-30,145,1,549.0,2.0,2,0,549.0,549.0,False
10093,AW00021092,Gina Gutierrez,50-59,New,2013-02-13,146,2,2511.0,4.0,4,3,1255.5,837.0,False
10094,AW00021093,Jacquelyn Castro,40-49,New,2013-03-02,146,2,2515.0,5.0,5,3,1257.5,838.33,False
10101,AW00021100,Sandra Zhang,40-49,New,2013-12-11,136,1,1178.0,5.0,5,0,1178.0,1178.0,False
10103,AW00021102,Willie Zheng,50-59,New,2013-09-03,140,1,793.0,4.0,4,0,793.0,793.0,False
10104,AW00021103,Francis Hernandez,50-59,New,2013-03-18,145,2,2507.0,5.0,5,4,1253.5,626.75,False
10105,AW00021104,Robin Gutierrez,50-59,New,2013-05-17,143,2,2567.0,5.0,5,6,1283.5,427.83,False
10106,AW00021105,Cory Sara,50-59,New,2013-05-10,143,2,2534.0,3.0,3,6,1267.0,422.33,False
10107,AW00021106,Katie Sharma,50-59,New,2013-05-04,143,2,2538.0,3.0,3,6,1269.0,423.0,False
10108,AW00021107,Kaitlin Rodriguez,50-59,New,2013-09-10,139,1,806.0,4.0,4,0,806.0,806.0,False
10109,AW00021108,Kristine Martin,50-59,New,2013-09-11,139,1,819.0,2.0,2,0,819.0,819.0,False
10123,AW00021122,Julie Xie,40-49,New,2013-04-11,144,1,143.0,3.0,3,0,143.0,143.0,False
10127,AW00021126,Kaitlin Gonzalez,40-49,New,2013-04-22,144,1,565.0,3.0,3,0,565.0,565.0,False
10131,AW00021130,Mackenzie Ward,40-49,New,2013-06-13,142,2,2484.0,2.0,2,7,1242.0,354.86,False
10136,AW00021135,Raul Raji,30-39,New,2013-04-20,144,1,104.0,5.0,5,0,104.0,104.0,False
10137,AW00021136,Natasha Carlson,30-39,New,2013-06-09,142,1,107.0,6.0,6,0,107.0,107.0,False
10139,AW00021138,Kaylee Phillips,40-49,Regular,2013-12-04,136,2,4371.0,3.0,3,16,2185.5,273.19,False
10140,AW00021139,Alex Adams,50-59,New,2013-08-25,140,1,1736.0,2.0,2,0,1736.0,1736.0,False
10142,AW00021141,Omar Li,50-59,New,2013-09-28,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10144,AW00021143,Allison Campbell,40-49,New,2013-09-28,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10145,AW00021144,Lucas Richardson,50-59,New,2013-09-09,139,1,1188.0,4.0,4,0,1188.0,1188.0,False
10147,AW00021146,Robert Taylor,40-49,New,2013-09-05,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10148,AW00021147,Angel Rogers,50-59,New,2013-09-24,139,1,1179.0,3.0,3,0,1179.0,1179.0,False
10149,AW00021148,Brianna Gonzales,50-59,Regular,2013-12-07,136,2,3223.0,3.0,3,17,1611.5,189.59,False
10150,AW00021149,Miguel Diaz,40-49,New,2013-09-13,139,1,1183.0,3.0,3,0,1183.0,1183.0,False
10151,AW00021150,Alyssa Ramirez,40-49,New,2013-09-06,139,1,1170.0,2.0,2,0,1170.0,1170.0,False
10152,AW00021151,Aaron Campbell,50-59,New,2013-09-10,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10153,AW00021152,Amanda Hill,50-59,New,2013-09-01,140,1,1134.0,3.0,3,0,1134.0,1134.0,False
10154,AW00021153,James Thompson,50-59,New,2013-09-10,139,1,1147.0,3.0,3,0,1147.0,1147.0,False
10156,AW00021155,Jeremiah Flores,50-59,New,2013-09-09,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10157,AW00021156,Maria Lopez,50-59,New,2013-09-17,139,1,1149.0,3.0,3,0,1149.0,1149.0,False
10161,AW00021160,April Xie,50-59,New,2013-09-26,139,1,1775.0,3.0,3,0,1775.0,1775.0,False
10162,AW00021161,Megan Johnson,60 & Above,New,2013-09-22,139,1,1174.0,2.0,2,0,1174.0,1174.0,False
10163,AW00021162,Brooke Sanchez,40-49,New,2013-09-25,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10166,AW00021165,Sheila Gomez,50-59,Regular,2013-08-08,140,2,4674.0,5.0,5,18,2337.0,259.67,False
10167,AW00021166,Tamara Yuan,50-59,Regular,2013-08-09,140,2,4909.0,5.0,5,19,2454.5,258.37,False
10168,AW00021167,Kara Becker,30-39,Regular,2013-08-28,140,2,4658.0,3.0,2,19,2329.0,245.16,False
10169,AW00021168,Clifford Chapman,40-49,Regular,2013-08-21,140,2,4625.0,2.0,2,19,2312.5,243.42,False
10170,AW00021169,Nancy Arun,40-49,Regular,2013-08-01,141,2,4648.0,5.0,4,18,2324.0,258.22,False
10174,AW00021173,Chad Yuan,50-59,Regular,2013-08-07,140,2,4660.0,3.0,3,19,2330.0,245.26,False
10180,AW00021179,Jaclyn Zhou,50-59,Regular,2013-08-10,140,2,4935.0,5.0,5,18,2467.5,274.17,False
10181,AW00021180,Katherine Flores,50-59,Regular,2013-08-05,140,2,3883.0,2.0,2,18,1941.5,215.72,False
10184,AW00021183,Hector Moreno,50-59,Regular,2013-08-14,140,2,4658.0,3.0,3,19,2329.0,245.16,False
10189,AW00021188,Clifford Sanchez,50-59,New,2013-05-30,143,1,124.0,4.0,4,0,124.0,124.0,False
10190,AW00021189,Desiree Rubio,50-59,Regular,2013-08-11,140,2,4208.0,5.0,5,18,2104.0,233.78,False
10192,AW00021191,Willie Lu,50-59,Regular,2013-08-22,140,2,4169.0,3.0,3,19,2084.5,219.42,False
10193,AW00021192,Regina Sai,50-59,Regular,2013-08-20,140,2,4229.0,4.0,4,19,2114.5,222.58,False
10194,AW00021193,Philip Hernandez,50-59,Regular,2013-09-01,140,2,3906.0,5.0,5,20,1953.0,195.3,False
10195,AW00021194,Tara Nara,50-59,Regular,2013-09-07,139,2,3912.0,4.0,4,19,1956.0,205.89,False
10196,AW00021195,Rafael Xu,50-59,Regular,2013-08-29,140,2,4144.0,2.0,2,19,2072.0,218.11,False
10198,AW00021197,Sheena Pal,40-49,Regular,2013-09-08,139,2,3918.0,3.0,3,19,1959.0,206.21,False
10200,AW00021199,Ruth Raman,50-59,Regular,2013-09-16,139,2,4144.0,2.0,2,20,2072.0,207.2,False
10201,AW00021200,Alison Kumar,50-59,Regular,2013-09-06,139,2,3933.0,3.0,3,20,1966.5,196.65,False
10202,AW00021201,Anna Rogers,60 & Above,Regular,2013-08-15,140,2,4921.0,3.0,3,19,2460.5,259.0,False
10203,AW00021202,Theresa Torres,50-59,Regular,2013-08-27,140,2,4633.0,3.0,2,19,2316.5,243.84,False
10204,AW00021203,Mary Allen,50-59,Regular,2013-08-27,140,2,4634.0,3.0,2,19,2317.0,243.89,False
10206,AW00021205,Denise Vance,40-49,Regular,2013-08-04,140,2,4886.0,2.0,2,18,2443.0,271.44,False
10207,AW00021206,Roberto Moreno,50-59,Regular,2013-08-31,140,2,3883.0,2.0,2,20,1941.5,194.15,False
10208,AW00021207,Vincent Li,50-59,New,2013-05-25,143,1,124.0,4.0,4,0,124.0,124.0,False
10212,AW00021211,Louis He,50-59,Regular,2013-08-16,140,2,4900.0,4.0,4,19,2450.0,257.89,False
10215,AW00021214,Corey She,50-59,Regular,2013-09-04,139,2,4660.0,3.0,2,19,2330.0,245.26,False
10216,AW00021215,Tiffany Yang,40-49,Regular,2013-09-15,139,2,4625.0,2.0,2,20,2312.5,231.25,False
10217,AW00021216,Larry Blanco,50-59,Regular,2013-09-03,140,2,4935.0,5.0,5,19,2467.5,259.74,False
10218,AW00021217,Casey Xie,50-59,Regular,2013-09-15,139,2,4660.0,3.0,2,18,2330.0,258.89,False
10219,AW00021218,Wyatt Rodriguez,50-59,Regular,2013-09-04,139,2,4662.0,4.0,3,18,2331.0,259.0,False
10220,AW00021219,Candice Zhu,50-59,Regular,2013-09-22,139,2,4697.0,5.0,5,19,2348.5,247.21,False
10223,AW00021222,Kelvin Xu,50-59,Regular,2013-09-04,139,2,3937.0,3.0,3,18,1968.5,218.72,False
10226,AW00021225,Michele Jai,60 & Above,Regular,2013-09-18,139,2,4733.0,7.0,7,19,2366.5,249.11,False
10227,AW00021226,Dale Nara,60 & Above,Regular,2013-09-07,139,2,4660.0,4.0,4,18,2330.0,258.89,False
10229,AW00021228,Cassidy Henderson,60 & Above,Regular,2013-08-29,140,2,3937.0,3.0,3,18,1968.5,218.72,False
10230,AW00021229,Latoya Jai,60 & Above,Regular,2013-09-20,139,2,4198.0,3.0,3,18,2099.0,233.22,False
10231,AW00021230,Carla Rodriguez,60 & Above,Regular,2013-09-21,139,2,4171.0,4.0,4,19,2085.5,219.53,False
10232,AW00021231,Christine Goel,60 & Above,Regular,2013-10-20,138,2,3937.0,3.0,3,19,1968.5,207.21,False
10234,AW00021233,Christopher Smith,40-49,New,2013-04-04,144,1,120.0,2.0,2,0,120.0,120.0,False
10235,AW00021234,Brianna Rivera,40-49,New,2013-02-18,146,1,120.0,2.0,2,0,120.0,120.0,False
10236,AW00021235,Stephanie Hernandez,40-49,New,2013-09-17,139,1,1134.0,3.0,3,0,1134.0,1134.0,False
10241,AW00021240,Aaron Jenkins,40-49,New,2013-03-20,145,1,120.0,2.0,2,0,120.0,120.0,False
10247,AW00021246,Samuel Nelson,40-49,New,2013-09-17,139,1,1194.0,3.0,3,0,1194.0,1194.0,False
10252,AW00021251,Erika Dominguez,40-49,New,2013-08-01,141,2,191.0,4.0,4,0,95.5,191.0,False
10254,AW00021253,Victoria Williams,30-39,New,2013-09-24,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10257,AW00021256,Meghan Torres,60 & Above,Regular,2013-10-21,138,2,3918.0,3.0,3,20,1959.0,195.9,False
10258,AW00021257,Evelyn Subram,60 & Above,Regular,2013-10-13,138,2,4144.0,2.0,2,20,2072.0,207.2,False
10259,AW00021258,Alfredo Serrano,60 & Above,Regular,2013-10-14,138,2,3937.0,3.0,3,20,1968.5,196.85,False
10260,AW00021259,Curtis Cai,60 & Above,Regular,2013-10-22,138,2,3908.0,3.0,3,20,1954.0,195.4,False
10265,AW00021264,Caleb Butler,40-49,New,2013-09-11,139,1,1120.0,1.0,1,0,1120.0,1120.0,False
10266,AW00021265,Richard Stone,40-49,New,2013-09-04,139,1,1730.0,3.0,3,0,1730.0,1730.0,False
10267,AW00021266,Taylor Washington,40-49,Regular,2013-12-28,136,2,4525.0,4.0,3,16,2262.5,282.81,False
10268,AW00021267,Charles Parker,40-49,New,2013-09-07,139,1,1736.0,2.0,2,0,1736.0,1736.0,False
10269,AW00021268,Elizabeth Lewis,40-49,New,2013-10-07,138,1,1726.0,2.0,2,0,1726.0,1726.0,False
10270,AW00021269,Blake Clark,40-49,New,2013-10-06,138,1,1736.0,2.0,2,0,1736.0,1736.0,False
10272,AW00021271,Thomas Wang,50-59,New,2013-10-17,138,1,1728.0,3.0,3,0,1728.0,1728.0,False
10273,AW00021272,Nicole Ward,40-49,Regular,2013-12-28,136,2,4435.0,5.0,5,16,2217.5,277.19,False
10275,AW00021274,Seth Scott,40-49,New,2013-09-14,139,1,1198.0,4.0,4,0,1198.0,1198.0,False
10276,AW00021275,Abigail Cox,30-39,New,2013-10-16,138,1,1151.0,4.0,4,0,1151.0,1151.0,False
10282,AW00021281,Andrea Hill,40-49,New,2013-10-28,138,1,1129.0,2.0,2,0,1129.0,1129.0,False
10283,AW00021282,Julia Smith,40-49,New,2013-10-09,138,1,1120.0,1.0,1,0,1120.0,1120.0,False
10284,AW00021283,Orlando Jiménez,60 & Above,New,2013-04-14,144,1,125.0,5.0,5,0,125.0,125.0,False
10285,AW00021284,Cody Stewart,40-49,Regular,2013-12-24,136,2,3223.0,3.0,3,16,1611.5,201.44,False
10290,AW00021289,Warren Wang,50-59,New,2013-11-12,137,1,1764.0,3.0,3,0,1764.0,1764.0,False
10292,AW00021291,Rachel Morris,50-59,New,2013-12-19,136,1,1736.0,2.0,2,0,1736.0,1736.0,False
10294,AW00021293,Ashley Garcia,50-59,New,2013-12-17,136,1,1764.0,3.0,3,0,1764.0,1764.0,False
10298,AW00021297,Melanie Murphy,50-59,New,2013-12-16,136,1,1736.0,2.0,2,0,1736.0,1736.0,False
10301,AW00021300,Kaylee Morgan,40-49,New,2013-01-14,147,1,1120.0,1.0,1,0,1120.0,1120.0,False
10306,AW00021305,Hunter Garcia,60 & Above,Regular,2013-12-19,136,2,3204.0,3.0,3,16,1602.0,200.25,False
10310,AW00021309,Julia Anderson,60 & Above,New,2013-02-09,146,1,1183.0,3.0,3,0,1183.0,1183.0,False
10311,AW00021310,Mariah Hayes,50-59,New,2013-03-02,146,1,1120.0,1.0,1,0,1120.0,1120.0,False
10312,AW00021311,Jennifer Ramirez,60 & Above,Regular,2013-12-26,136,2,4473.0,5.0,5,16,2236.5,279.56,False
10314,AW00021313,Beth Diaz,60 & Above,New,2013-05-20,143,1,1155.0,2.0,2,0,1155.0,1155.0,False
10316,AW00021315,Audrey Sanz,60 & Above,New,2013-06-12,142,1,1189.0,4.0,4,0,1189.0,1189.0,False
10318,AW00021317,Lauren Rivera,60 & Above,New,2013-06-24,142,1,109.0,5.0,5,0,109.0,109.0,False
10324,AW00021323,Robert Jackson,50-59,New,2013-06-19,142,1,1120.0,1.0,1,0,1120.0,1120.0,False
10327,AW00021326,Andrea Green,50-59,New,2013-06-17,142,1,1179.0,3.0,3,0,1179.0,1179.0,False
10328,AW00021327,Connor Washington,50-59,New,2013-06-20,142,1,1120.0,1.0,1,0,1120.0,1120.0,False
10330,AW00021329,Wyatt Brown,60 & Above,New,2013-10-11,138,1,1179.0,3.0,3,0,1179.0,1179.0,False
10331,AW00021330,Isabella Clark,50-59,New,2013-10-17,138,1,1120.0,1.0,1,0,1120.0,1120.0,False
10332,AW00021331,Timothy James,60 & Above,New,2013-01-11,147,2,2670.0,4.0,4,5,1335.0,534.0,False
10333,AW00021332,Bailey Carter,60 & Above,New,2013-02-09,146,2,2616.0,5.0,5,5,1308.0,523.2,False
10334,AW00021333,Mackenzie Allen,60 & Above,New,2013-07-10,141,1,1174.0,2.0,2,0,1174.0,1174.0,False
10335,AW00021334,Mason Nelson,60 & Above,New,2013-08-04,140,1,1155.0,2.0,2,0,1155.0,1155.0,False
10336,AW00021335,Ana Coleman,60 & Above,New,2013-08-04,140,1,1183.0,3.0,3,0,1183.0,1183.0,False
10337,AW00021336,Angel Perez,60 & Above,New,2013-04-15,144,2,2628.0,4.0,4,7,1314.0,375.43,False
10343,AW00021342,Tonya Xie,60 & Above,New,2013-08-07,140,1,1155.0,2.0,2,0,1155.0,1155.0,False
10344,AW00021343,Colin Zeng,60 & Above,New,2013-08-30,140,1,1170.0,2.0,2,0,1170.0,1170.0,False
10345,AW00021344,Trevor Perry,60 & Above,New,2013-09-15,139,1,1155.0,2.0,2,0,1155.0,1155.0,False
10349,AW00021348,Alexis Patterson,60 & Above,Regular,2013-12-11,136,2,4392.0,5.0,5,15,2196.0,292.8,False
10350,AW00021349,Bryan Kelly,60 & Above,New,2013-01-11,147,2,2988.0,5.0,5,3,1494.0,996.0,False
10353,AW00021352,Morgan Long,60 & Above,New,2013-04-09,144,2,2625.0,4.0,4,6,1312.5,437.5,False
10355,AW00021354,Morgan Bailey,60 & Above,New,2013-04-05,144,2,2646.0,3.0,3,6,1323.0,441.0,False
10356,AW00021355,Mya Diaz,60 & Above,New,2013-10-01,139,1,1184.0,4.0,4,0,1184.0,1184.0,False
10357,AW00021356,Gabriella Evans,60 & Above,New,2013-10-24,138,1,1174.0,2.0,2,0,1174.0,1174.0,False
10358,AW00021357,Jada Nelson,60 & Above,New,2013-09-29,139,1,1205.0,3.0,3,0,1205.0,1205.0,False
10360,AW00021359,Johnny Luo,60 & Above,Regular,2013-05-21,143,2,3032.0,5.0,5,15,1516.0,202.13,False
